Smell,File Name,Method Name,Line,Path
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,161,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,163,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,165,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,168,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,169,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,175,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,176,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,178,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,192,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,189,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,194,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,196,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,198,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFile,198,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,206,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,210,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,211,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,212,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,216,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,217,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,219,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,219,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,221,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,226,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteFolder,228,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,237,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,238,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,240,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,240,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,242,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,243,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,246,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,247,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,249,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,250,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,250,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,253,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,254,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,256,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,259,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testDeleteProject,260,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,276,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,279,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,280,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,281,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,286,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,287,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,288,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,289,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,289,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,290,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,290,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,292,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,292,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,296,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,296,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,294,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,300,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,300,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,307,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,302,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,305,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,305,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFile,311,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,326,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,330,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,331,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,332,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,336,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,337,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,338,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,339,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,339,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,340,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,340,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,343,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,343,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,347,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,347,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,345,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,351,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,351,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,359,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,360,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,353,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,354,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,357,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,357,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveFolder,363,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,378,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,381,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,384,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,385,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,386,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,386,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,389,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,391,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,393,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
Eager Test Smell,GitMoveDeleteHookTest.java,testMoveAndRenameProjectContainingGitRepo,393,F:\Poralekha\6th sem\Soft Testing\egit-master\org.eclipse.egit.core.test\src\org\eclipse\egit\core\GitMoveDeleteHookTest.java
